"id","desc","ont","hs_psc","hs_hi","mm_psc","mm_hi","patterns","pattern_sums","sums"
"GO:0045937","positive regulation of phosphate metabolic process","BP",0.106426400151198,0.747165461097514,0.416448183515612,0.0974544034302846,"0000",0,1.36749444819461
"GO:0045938","positive regulation of circadian sleep/wake cycle, sleep","BP",1,0.224110248976735,1,1,"0000",0,3.22411024897674
"GO:0045939","negative regulation of steroid metabolic process","BP",0.501916811010112,0.316583960030924,1,1,"0000",0,2.81850077104104
"GO:0045940","positive regulation of steroid metabolic process","BP",0.844252235877966,0.245323318010560,0.412472998827377,0.245011006192269,"0000",0,1.74705955890817
"GO:0045941","positive regulation of transcription","BP",0.807317727166642,0.950898741427675,0.999436051293961,0.999576175866032,"0000",0,3.75722869575431
"GO:0045944","positive regulation of transcription from RNA polymerase II promoter","BP",0.983187266141628,0.983519443893292,0.999276011782396,0.999911833671235,"0000",0,3.96589455548855
"GO:0045945","positive regulation of transcription from RNA polymerase III promoter","BP",1,1,1,1,"0000",0,4
"GO:0045947","negative regulation of translational initiation","BP",0.803466681296297,1,1,1,"0000",0,3.80346668129630
"GO:0045948","positive regulation of translational initiation","BP",0.111034852827916,0.316583960030924,0.549696845554305,0.344016786450812,"0000",0,1.32133244486396
"GO:0045950","negative regulation of mitotic recombination","BP",1,1,0.412472998827377,1,"0000",0,3.41247299882738
"GO:0045953","negative regulation of natural killer cell mediated cytotoxicity","BP",1,1,0.233475282355119,0.131086835771154,"0000",0,2.36456211812627
"GO:0045954","positive regulation of natural killer cell mediated cytotoxicity","BP",0.687098694123088,0.0139918506230503,0.234117587816611,0.0859011240613204,"0100",1,1.02110925662407
"GO:0045955","negative regulation of calcium ion-dependent exocytosis","BP",1,1,1,1,"0000",0,4
"GO:0045956","positive regulation of calcium ion-dependent exocytosis","BP",1,1,0.412472998827377,1,"0000",0,3.41247299882738
"GO:0045964","positive regulation of dopamine metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0045974","regulation of translation, ncRNA-mediated","BP",1,1,1,1,"0000",0,4
"GO:0045980","negative regulation of nucleotide metabolic process","BP",0.501916811010112,0.316583960030924,0.654889931466869,1,"0000",0,2.47339070250790
"GO:0045981","positive regulation of nucleotide metabolic process","BP",1,1,0.590562579510377,1,"0000",0,3.59056257951038
"GO:0045986","negative regulation of smooth muscle contraction","BP",0.207280080889788,1,0.144065997597051,0.179966258756608,"0000",0,1.53131233724345
"GO:0045987","positive regulation of smooth muscle contraction","BP",0.501916811010112,1,1,0.344016786450812,"0000",0,2.84593359746092
"GO:0045988","negative regulation of striated muscle contraction","BP",1,1,0.233475282355119,1,"0000",0,3.23347528235512
"GO:0045989","positive regulation of striated muscle contraction","BP",0.207280080889788,1,1,1,"0000",0,3.20728008088979
"GO:0045990","regulation of transcription by carbon catabolites","BP",1,1,1,1,"0000",0,4
"GO:0045991","positive regulation of transcription by carbon catabolites","BP",1,1,1,1,"0000",0,4
"GO:0045993","negative regulation of translational initiation by iron","BP",0.207280080889788,1,1,1,"0000",0,3.20728008088979
"GO:0045994","positive regulation of translational initiation by iron","BP",1,1,1,1,"0000",0,4
"GO:0045995","regulation of embryonic development","BP",1,1,0.549696845554305,1,"0000",0,3.54969684555430
"GO:0046005","positive regulation of circadian sleep/wake cycle, REM sleep","BP",1,1,1,1,"0000",0,4
"GO:0046006","regulation of activated T cell proliferation","BP",0.37162282494938,0.224110248976735,0.549696845554305,0.344016786450812,"0000",0,1.48944670593123
"GO:0046007","negative regulation of activated T cell proliferation","BP",1,1,0.412472998827377,0.245011006192269,"0000",0,2.65748400501965
"GO:0046010","positive regulation of circadian sleep/wake cycle, non-REM sleep","BP",1,0.119143916413886,1,1,"0000",0,3.11914391641389
"GO:0046015","regulation of transcription by glucose","BP",1,1,1,1,"0000",0,4
"GO:0046016","positive regulation of transcription by glucose","BP",1,1,1,1,"0000",0,4
"GO:0046021","regulation of transcription from RNA polymerase II promoter, mitotic","BP",1,1,0.412472998827377,1,"0000",0,3.41247299882738
"GO:0046022","positive regulation of transcription from RNA polymerase II promoter, mitotic","BP",1,1,0.412472998827377,1,"0000",0,3.41247299882738
"GO:0046027","phospholipid:diacylglycerol acyltransferase activity","MF",1,1,1,1,"0000",0,4
"GO:0046030","inositol trisphosphate phosphatase activity","MF",0.62418650839478,1,1,1,"0000",0,3.62418650839478
"GO:0046031","ADP metabolic process","BP",0.207280080889788,1,1,1,"0000",0,3.20728008088979
"GO:0046032","ADP catabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046033","AMP metabolic process","BP",0.207280080889788,1,1,1,"0000",0,3.20728008088979
"GO:0046034","ATP metabolic process","BP",0.902200754623802,1,0.0867654052153538,0.50482295571292,"0000",0,2.49378911555208
"GO:0046036","CTP metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046037","GMP metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046038","GMP catabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046039","GTP metabolic process","BP",1,1,0.233475282355119,1,"0000",0,3.23347528235512
"GO:0046040","IMP metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046048","UDP metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046049","UMP metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046056","dADP metabolic process","BP",0.207280080889788,1,1,1,"0000",0,3.20728008088979
"GO:0046058","cAMP metabolic process","BP",0.75190404757003,0.718629154278516,0.822224204108133,0.772710959299799,"0000",0,3.06546836525648
"GO:0046060","dATP metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046061","dATP catabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046068","cGMP metabolic process","BP",0.501916811010112,0.316583960030924,0.242151671456666,0.787150803231729,"0000",0,1.84780324572943
"GO:0046069","cGMP catabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046070","dGTP metabolic process","BP",1,1,0.549696845554305,1,"0000",0,3.54969684555430
"GO:0046075","dTTP metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046078","dUMP metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046079","dUMP catabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046083","adenine metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046085","adenosine metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046086","adenosine biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0046087","cytidine metabolic process","BP",1,1,1,0.131086835771154,"0000",0,3.13108683577115
"GO:0046090","deoxyadenosine metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046094","deoxyinosine metabolic process","BP",1,1,0.233475282355119,1,"0000",0,3.23347528235512
"GO:0046098","guanine metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046100","hypoxanthine metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046101","hypoxanthine biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0046102","inosine metabolic process","BP",0.207280080889788,1,0.233475282355119,1,"0000",0,2.44075536324491
"GO:0046104","thymidine metabolic process","BP",0.207280080889788,1,1,1,"0000",0,3.20728008088979
"GO:0046108","uridine metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046110","xanthine metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046111","xanthine biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0046112","nucleobase biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0046113","nucleobase catabolic process","BP",0.207280080889788,1,0.233475282355119,1,"0000",0,2.44075536324491
"GO:0046114","guanosine biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0046115","guanosine catabolic process","BP",1,1,0.233475282355119,1,"0000",0,3.23347528235512
"GO:0046116","queuosine metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046118","7-methylguanosine biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0046121","deoxyribonucleoside catabolic process","BP",0.0429373368301954,1,0.412472998827377,1,"1000",1,2.45541033565757
"GO:0046122","purine deoxyribonucleoside metabolic process","BP",1,1,0.412472998827377,1,"0000",0,3.41247299882738
"GO:0046124","purine deoxyribonucleoside catabolic process","BP",1,1,0.412472998827377,1,"0000",0,3.41247299882738
"GO:0046125","pyrimidine deoxyribonucleoside metabolic process","BP",0.207280080889788,1,1,1,"0000",0,3.20728008088979
"GO:0046127","pyrimidine deoxyribonucleoside catabolic process","BP",0.207280080889788,1,1,1,"0000",0,3.20728008088979
"GO:0046128","purine ribonucleoside metabolic process","BP",0.687098694123088,1,0.735524320279223,1,"0000",0,3.42262301440231
"GO:0046129","purine ribonucleoside biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0046130","purine ribonucleoside catabolic process","BP",0.37162282494938,1,0.233475282355119,1,"0000",0,2.6050981073045
"GO:0046131","pyrimidine ribonucleoside metabolic process","BP",1,1,1,0.245011006192269,"0000",0,3.24501100619227
"GO:0046133","pyrimidine ribonucleoside catabolic process","BP",1,1,1,0.131086835771154,"0000",0,3.13108683577115
"GO:0046135","pyrimidine nucleoside catabolic process","BP",0.37162282494938,1,1,0.131086835771154,"0000",0,2.50270966072053
"GO:0046146","tetrahydrobiopterin metabolic process","BP",1,1,0.412472998827377,1,"0000",0,3.41247299882738
"GO:0046148","pigment biosynthetic process","BP",0.849348319374816,0.851223911686027,0.916886174122609,0.8947642449539,"0000",0,3.51222265013735
"GO:0046149","pigment catabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046160","heme a metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046164","alcohol catabolic process","BP",0.419089503953226,0.816848853329196,0.0896362696776734,1,"0000",0,2.32557462696010
"GO:0046165","alcohol biosynthetic process","BP",1,1,0.227404263417901,0.704274970957396,"0000",0,2.9316792343753
"GO:0046173","polyol biosynthetic process","BP",1,1,0.234117587816611,1,"0000",0,3.23411758781661
"GO:0046174","polyol catabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046184","aldehyde biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0046185","aldehyde catabolic process","BP",1,1,0.412472998827377,1,"0000",0,3.41247299882738
"GO:0046203","spermidine catabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046208","spermine catabolic process","BP",1,1,0.412472998827377,0.245011006192269,"0000",0,2.65748400501965
"GO:0046209","nitric oxide metabolic process","BP",0.481552159884896,1,0.492686709434638,0.787150803231729,"0000",0,2.76138967255126
"GO:0046218","indolalkylamine catabolic process","BP",1,1,0.549696845554305,0.344016786450812,"0000",0,2.89371363200512
"GO:0046219","indolalkylamine biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0046292","formaldehyde metabolic process","BP",1,1,0.233475282355119,1,"0000",0,3.23347528235512
"GO:0046293","formaldehyde biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0046294","formaldehyde catabolic process","BP",1,1,0.233475282355119,1,"0000",0,3.23347528235512
"GO:0046314","phosphocreatine biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0046320","regulation of fatty acid oxidation","BP",1,1,1,1,"0000",0,4
"GO:0046321","positive regulation of fatty acid oxidation","BP",1,1,1,1,"0000",0,4
"GO:0046322","negative regulation of fatty acid oxidation","BP",1,1,1,1,"0000",0,4
"GO:0046323","glucose import","BP",0.874289128558374,0.584663611539096,0.360404694236133,0.0793664548616035,"0000",0,1.89872388919521
"GO:0046324","regulation of glucose import","BP",0.81997654230092,0.510313607711692,0.300625340802916,0.0610558288248133,"0000",0,1.69197131964034
"GO:0046325","negative regulation of glucose import","BP",0.501916811010112,0.316583960030924,0.332352376217450,0.130984880051530,"0000",0,1.28183802731002
"GO:0046326","positive regulation of glucose import","BP",0.876579227081156,0.681002055117799,0.426495565527649,0.569794295104183,"0000",0,2.55387114283079
"GO:0046327","glycerol biosynthetic process from pyruvate","BP",1,1,1,1,"0000",0,4
"GO:0046328","regulation of JNK cascade","BP",0.281128024627175,1,0.586400740784146,0.174450536859441,"0000",0,2.04197930227076
"GO:0046329","negative regulation of JNK cascade","BP",1,1,1,1,"0000",0,4
"GO:0046330","positive regulation of JNK cascade","BP",0.192031974157526,1,0.492686709434638,0.0452592497886985,"0001",1,1.72997793338086
"GO:0046332","SMAD binding","MF",0.65963728426389,0.921807261480258,0.00640321684862616,1,"0010",1,2.58784776259277
"GO:0046335","ethanolamine biosynthetic process","BP",0.207280080889788,1,0.233475282355119,0.131086835771154,"0000",0,1.57184219901606
"GO:0046337","phosphatidylethanolamine metabolic process","BP",0.207280080889788,1,0.233475282355119,0.131086835771154,"0000",0,1.57184219901606
"GO:0046339","diacylglycerol metabolic process","BP",0.111034852827916,0.316583960030924,0.332352376217450,0.50482295571292,"0000",0,1.26479414478921
"GO:0046340","diacylglycerol catabolic process","BP",1,0.119143916413886,0.233475282355119,0.131086835771154,"0000",0,1.48370603454016
"GO:0046341","CDP-diacylglycerol metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046348","amino sugar catabolic process","BP",0.501916811010112,1,1,1,"0000",0,3.50191681101011
"GO:0046349","amino sugar biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0046351","disaccharide biosynthetic process","BP",0.207280080889788,0.119143916413886,1,1,"0000",0,2.32642399730367
"GO:0046352","disaccharide catabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046356","acetyl-CoA catabolic process","BP",0.362534175461761,0.533038407449054,1,1,"0000",0,2.89557258291081
"GO:0046358","butyrate biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0046359","butyrate catabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046364","monosaccharide biosynthetic process","BP",1,1,0.478125736473412,0.60383194578922,"0000",0,3.08195768226263
"GO:0046365","monosaccharide catabolic process","BP",0.337314818413682,0.77836766095752,0.209974955154905,1,"0000",0,2.32565743452611
"GO:0046368","GDP-L-fucose metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046370","fructose biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0046380","N-acetylneuraminate biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0046381","CMP-N-acetylneuraminate metabolic process","BP",1,1,0.412472998827377,1,"0000",0,3.41247299882738
"GO:0046394","carboxylic acid biosynthetic process","BP",0.823286795113821,0.752220226448156,0.0353213894518293,0.198226983546911,"0010",1,1.80905539456072
"GO:0046395","carboxylic acid catabolic process","BP",0.99402686681621,1,0.758838982636778,0.8947642449539,"0000",0,3.64763009440689
"GO:0046398","UDP-glucuronate metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0046399","glucuronate biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0046403","polynucleotide 3'-phosphatase activity","MF",1,1,1,1,"0000",0,4
"GO:0046404","ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity","MF",0.386907229797565,0.224658085333080,1,1,"0000",0,2.61156531513064
